date,open,high,low,close,volume
2021-07-09 15:30:00,435.53,435.84,435.29,435.49,17051251
2021-07-12 09:30:00,435.43,436.4599,434.97,436.45,8789349
2021-07-12 10:30:00,436.46,436.74,436.3,436.38,4452869
2021-07-12 11:30:00,436.39,436.73,436.07,436.5,3821290
2021-07-12 12:30:00,436.49,436.685,436.38,436.68,2308162
2021-07-12 13:30:00,436.68,436.97,436.41,436.96,5672690
2021-07-12 14:30:00,436.965,437.2,436.75,437.18,6912191
2021-07-12 15:30:00,437.175,437.35,436.89,437.08,9476622
2021-07-13 09:30:00,436.24,437.19,436.19,437.13,9458765
2021-07-13 10:30:00,437.13,437.8,436.84,437.69,5087365
2021-07-13 11:30:00,437.695,437.84,437.4,437.45,3950103
2021-07-13 12:30:00,437.4589,437.61,436.2,436.48,4184269
2021-07-13 13:30:00,436.49,436.59,435.57,436.439,8447684
2021-07-13 14:30:00,436.435,436.435,435.49,435.6719,6154030
2021-07-13 15:30:00,435.67,436.25,435.31,435.61,8915011
2021-07-14 09:30:00,437.4,437.92,436.7,436.79,8919858
2021-07-14 10:30:00,436.8,437.32,435.7,435.9,6807025
2021-07-14 11:30:00,435.9,436.395,434.91,436.33,8094908
2021-07-14 12:30:00,436.335,436.7699,435.82,435.98,4570363
2021-07-14 13:30:00,435.97,436.97,435.92,436.73,4357374
2021-07-14 14:30:00,436.74,437.08,436.2,436.27,4920769
2021-07-14 15:30:00,436.26,436.66,435.5855,436.22,17163582
2021-07-15 09:30:00,434.81,435.53,433.98,434.625,10605505
2021-07-15 10:30:00,434.63,435.31,434.18,435.06,7818797
2021-07-15 11:30:00,435.05,435.36,434.01,434.6,5119160
2021-07-15 12:30:00,434.595,434.96,433.69,433.8582,4513262
2021-07-15 13:30:00,433.85,434.03,432.72,433.95,9311990
2021-07-15 14:30:00,433.93,434.43,433.2,434.355,6160042
2021-07-15 15:30:00,434.35,434.81,434.15,434.73,7196048
2021-07-16 09:30:00,436.01,436.06,433.14,433.23,12090407
2021-07-16 10:30:00,433.23,434.13,432.93,433.0711,9410802
2021-07-16 11:30:00,433.06,434.23,433.01,433.82,6210776
2021-07-16 12:30:00,433.825,434.065,433.5119,433.56,6169748
2021-07-16 13:30:00,433.55,433.59,432.56,432.57,8132513
2021-07-16 14:30:00,432.57,432.91,431.55,431.78,11215726
2021-07-16 15:30:00,431.78,434.6767,430.92,431.4,12004154
2021-07-19 09:30:00,426.19,426.71,422.665,423.975,30047091
2021-07-19 10:30:00,423.97,425.18,423.01,424.3319,17109043
2021-07-19 11:30:00,424.34,431.4089,423.38,423.45,12458854
2021-07-19 12:30:00,423.44,423.51,422.26,422.44,15811466
2021-07-19 13:30:00,422.435,423.41,421.97,423.2801,14000385
2021-07-19 14:30:00,423.27,423.48,421.97,422.32,17518896
2021-07-19 15:30:00,422.33,425.01,422.22,424.96,22093808
2021-07-20 09:30:00,425.68,429.47,424.83,429.02,20124697
2021-07-20 10:30:00,429.02,430.56,427.06,429.92,11745715
2021-07-20 11:30:00,429.92,431.44,427.06,431.22,9536033
2021-07-20 12:30:00,431.22,432.08,430.84,430.96,9371889
2021-07-20 13:30:00,430.96,431.83,430.74,431.7901,7831422
2021-07-20 14:30:00,431.79,432.42,431.39,432.07,10929649
2021-07-20 15:30:00,432.08,432.1499,431.03,431.03,18683191
2021-07-21 09:30:00,432.34,433.72,431.0111,433.04,12105155
2021-07-21 10:30:00,433.03,433.69,432.855,433.2188,7260102
2021-07-21 11:30:00,433.21,434.02,433.11,433.62,7833045
2021-07-21 12:30:00,433.62,433.88,433.4117,433.8306,4263159
2021-07-21 13:30:00,433.84,434.04,433.62,433.86,3698975
2021-07-21 14:30:00,433.87,434.38,433.86,434.1001,5552344
2021-07-21 15:30:00,434.11,434.7,433.54,434.56,13872106
2021-07-22 09:30:00,434.74,435.03,433.93,434.71,10659301
2021-07-22 10:30:00,434.7,435.365,434.41,434.69,5451135
2021-07-22 11:30:00,434.69,434.85,433.69,434.26,5980155
2021-07-22 12:30:00,434.26,435.08,434.14,435.02,4417668
2021-07-22 13:30:00,435.02,435.6,434.975,435.455,3923576
2021-07-22 14:30:00,435.455,435.72,435.325,435.535,5157988
2021-07-22 15:30:00,435.53,435.56,435.11,435.49,6453864
2021-07-23 09:30:00,437.52,437.65,436.79,437.555,10665121
2021-07-23 10:30:00,437.5519,439.27,437.4,439.235,8669478
2021-07-23 11:30:00,439.235,439.5,438.71,439.0389,7837965
2021-07-23 12:30:00,439.04,440.04,438.93,439.8201,5427413
2021-07-23 13:30:00,439.815,440.0,439.51,439.739,5301259
2021-07-23 14:30:00,439.74,439.86,439.16,439.62,5159277
2021-07-23 15:30:00,439.615,440.3,439.6,439.89,10545180
2021-07-26 09:30:00,439.31,440.24,439.27,439.425,9202300
2021-07-26 10:30:00,439.42,440.475,439.26,440.425,6747653
2021-07-26 11:30:00,440.43,440.83,440.33,440.37,3639509
2021-07-26 12:30:00,440.36,440.695,439.94,440.45,4065732
2021-07-26 13:30:00,440.445,440.54,440.18,440.465,4680412
2021-07-26 14:30:00,440.47,440.845,440.425,440.82,5430438
2021-07-26 15:30:00,440.8201,441.03,440.45,440.99,5885399
2021-07-27 09:30:00,439.91,439.94,438.05,439.1,11938907
2021-07-27 10:30:00,439.1,439.12,437.33,437.74,9845469
2021-07-27 11:30:00,437.74,437.87,436.37,437.23,10369299
2021-07-27 12:30:00,437.23,437.3698,436.015,436.3099,5537089
2021-07-27 13:30:00,436.31,437.75,435.99,437.54,6720059
2021-07-27 14:30:00,437.53,438.39,437.4,438.02,6109924
2021-07-27 15:30:00,438.02,439.06,437.69,438.99,10692095
2021-07-28 09:30:00,439.68,439.8301,438.11,439.17,9009739
2021-07-28 10:30:00,439.16,439.58,438.35,438.965,7032363
2021-07-28 11:30:00,438.96,439.54,438.8,438.805,3623011
2021-07-28 12:30:00,438.805,439.03,438.04,438.14,3151882
2021-07-28 13:30:00,438.147,439.32,437.31,439.05,7853151
2021-07-28 14:30:00,439.06,440.3,438.46,439.52,8954609
2021-07-28 15:30:00,439.52,439.86,438.73,438.79,6774110
2021-07-29 09:30:00,439.815,441.1,439.81,440.97,9554994
2021-07-29 10:30:00,440.97,441.7,440.835,441.175,8069531
2021-07-29 11:30:00,441.175,441.745,441.1301,441.6,4683472
2021-07-29 12:30:00,441.59,441.78,441.25,441.72,2656157
2021-07-29 13:30:00,441.71,441.8,441.24,441.301,3210947
2021-07-29 14:30:00,441.31,441.37,440.87,440.91,5561574
2021-07-29 15:30:00,440.91,441.07,440.65,440.68,7540974
2021-07-30 09:30:00,437.91,440.06,437.9,438.68,12780434
2021-07-30 10:30:00,438.7,439.23,438.145,438.765,6868121
2021-07-30 11:30:00,438.75,438.93,438.07,438.59,4874191
2021-07-30 12:30:00,438.6,439.0699,438.54,438.72,2896284
2021-07-30 13:30:00,438.7219,439.165,438.14,438.155,5479705
2021-07-30 14:30:00,438.1581,438.879,437.77,438.4299,9120509
2021-07-30 15:30:00,438.43,438.71,437.97,438.47,14882852
2021-08-02 09:30:00,440.34,440.93,439.68,440.44,11715433
2021-08-02 10:30:00,440.445,440.66,439.8363,440.25,5784770
2021-08-02 11:30:00,440.25,440.33,438.19,438.56,8931889
2021-08-02 12:30:00,438.56,439.22,438.4327,438.9081,6096481
2021-08-02 13:30:00,438.905,439.01,438.16,438.695,5561549
2021-08-02 14:30:00,438.69,438.9381,438.07,438.135,6014557
2021-08-02 15:30:00,438.1401,438.22,437.21,437.58,10043245
2021-08-03 09:30:00,438.44,438.67,436.1,437.7611,11168333
2021-08-03 10:30:00,437.77,438.14,436.99,437.76,7319346
2021-08-03 11:30:00,437.76,439.84,437.74,439.24,8493496
2021-08-03 12:30:00,439.25,440.29,439.155,440.089,5126949
2021-08-03 13:30:00,440.1,440.64,439.86,440.52,3998775
2021-08-03 14:30:00,440.52,440.975,440.15,440.855,5670215
2021-08-03 15:30:00,440.855,441.28,440.57,441.12,10775655
2021-08-04 09:30:00,439.78,440.405,439.47,439.75,9798733
2021-08-04 10:30:00,439.75,440.04,439.04,439.2658,6605094
2021-08-04 11:30:00,439.27,439.719,438.73,439.3,5228655
2021-08-04 12:30:00,439.31,440.12,439.2,439.86,3812417
2021-08-04 13:30:00,439.86,440.17,439.63,440.0758,3252572
2021-08-04 14:30:00,440.075,440.28,439.355,439.71,4733732
2021-08-04 15:30:00,439.72,441.1243,438.97,439.01,7080977
2021-08-05 09:30:00,440.22,440.89,439.88,440.46,8713645
2021-08-05 10:30:00,440.465,441.11,440.4,441.05,4385528
2021-08-05 11:30:00,441.04,441.13,440.74,440.805,3809210
2021-08-05 12:30:00,440.805,440.89,440.41,440.7425,2814535
2021-08-05 13:30:00,440.74,441.14,440.71,440.8201,3518198
2021-08-05 14:30:00,440.82,440.965,440.65,440.845,4988562
2021-08-05 15:30:00,440.8379,441.85,440.79,441.76,6799015
2021-08-06 09:30:00,442.1,442.94,441.8,442.41,10690767
2021-08-06 10:30:00,442.42,442.64,441.83,442.375,6493341
2021-08-06 11:30:00,442.3719,442.6,442.03,442.51,2651394
2021-08-06 12:30:00,442.5298,442.83,442.36,442.6199,2650765
2021-08-06 13:30:00,442.615,442.73,442.45,442.53,3484540
2021-08-06 14:30:00,442.52,442.565,441.945,442.485,3717741
2021-08-06 15:30:00,442.48,442.67,442.02,442.53,9524140
2021-08-09 09:30:00,442.46,442.795,441.31,441.79,8052093
2021-08-09 10:30:00,441.785,442.5659,441.68,441.9699,7470057
2021-08-09 11:30:00,441.96,442.36,441.91,442.06,2739101
2021-08-09 12:30:00,442.07,442.3,442.06,442.142,2127282
2021-08-09 13:30:00,442.145,442.63,442.063,442.63,6570592
2021-08-09 14:30:00,442.63,442.77,442.19,442.3201,4445228
2021-08-09 15:30:00,442.33,442.65,441.98,442.14,5060294
2021-08-10 09:30:00,442.61,443.44,442.23,443.1,8320024
2021-08-10 10:30:00,443.1,443.12,441.88,442.6001,9029962
2021-08-10 11:30:00,442.6,443.31,442.41,443.04,4004523
2021-08-10 12:30:00,443.035,443.05,442.73,442.855,2180777
2021-08-10 13:30:00,442.855,443.07,442.4,442.795,4935193
2021-08-10 14:30:00,442.79,442.92,442.5,442.69,3982546
2021-08-10 15:30:00,442.6881,442.72,442.21,442.66,6475704
2021-08-11 09:30:00,443.82,443.882,443.24,443.645,7396157
2021-08-11 10:30:00,443.64,443.73,442.72,442.91,6870502
2021-08-11 11:30:00,442.91,443.16,442.62,443.0,3735400
2021-08-11 12:30:00,442.99,443.49,442.965,443.4301,3368843
2021-08-11 13:30:00,443.43,443.49,443.12,443.295,3466006
2021-08-11 14:30:00,443.295,443.75,443.285,443.6997,3691825
2021-08-11 15:30:00,443.7,443.79,443.38,443.74,7184348
2021-08-12 09:30:00,443.62,443.62,442.66,443.42,7341920
2021-08-12 10:30:00,443.41,443.87,443.36,443.76,5222942
2021-08-12 11:30:00,443.76,444.37,443.66,444.305,4057884
2021-08-12 12:30:00,444.3,444.45,444.12,444.3291,3143075
2021-08-12 13:30:00,444.3228,444.65,444.27,444.57,2989620
2021-08-12 14:30:00,444.57,445.08,444.535,445.025,4396904
2021-08-12 15:30:00,445.03,445.2572,444.78,445.07,7773773
2021-08-13 09:30:00,445.59,445.85,445.07,445.4,7292318
2021-08-13 10:30:00,445.395,445.689,445.25,445.6152,3509214
2021-08-13 11:30:00,445.615,445.62,445.395,445.49,2427626
2021-08-13 12:30:00,445.48,445.605,445.36,445.57,2217031
2021-08-13 13:30:00,445.57,445.8,445.535,445.615,3854360
2021-08-13 14:30:00,445.6199,445.65,445.1347,445.465,5272258
2021-08-13 15:30:00,445.4617,445.93,445.33,445.9,7835760
2021-08-16 09:30:00,444.53,444.75,442.92,443.1,13526430
2021-08-16 10:30:00,443.1,443.83,442.87,443.7549,8030253
2021-08-16 11:30:00,443.75,444.66,443.69,444.47,5419800
2021-08-16 12:30:00,444.48,445.27,444.28,445.16,4200640
2021-08-16 13:30:00,445.17,446.0,445.123,445.7301,5383771
2021-08-16 14:30:00,445.735,446.63,445.735,446.5,5983697
2021-08-16 15:30:00,446.5,447.11,446.215,447.02,10285223
2021-08-17 09:30:00,444.24,444.85,443.27,444.675,18894410
2021-08-17 10:30:00,444.67,444.96,443.71,443.8375,11760044
2021-08-17 11:30:00,443.82,444.2999,442.43,443.1686,8628255
2021-08-17 12:30:00,443.16,443.16,440.85,442.145,14047100
2021-08-17 13:30:00,442.16,442.91,441.04,442.315,11013906
2021-08-17 14:30:00,442.32,443.5,441.7614,443.17,9824379
2021-08-17 15:30:00,443.17,444.07,442.7401,444.06,11089185
2021-08-18 09:30:00,442.96,444.625,442.67,444.19,10415005
2021-08-18 10:30:00,444.19,444.5,443.255,443.59,7596073
2021-08-18 11:30:00,443.58,443.75,442.9604,442.995,5589168
2021-08-18 12:30:00,442.99,443.38,442.8715,443.045,4191425
2021-08-18 13:30:00,443.045,444.19,441.7,443.2399,9741096
2021-08-18 14:30:00,443.24,443.57,441.5,441.55,11636902
2021-08-18 15:30:00,441.55,441.55,438.92,439.21,21793883
2021-08-19 09:30:00,436.27,439.99,436.12,439.07,20948996
2021-08-19 10:30:00,439.07,439.66,437.5,438.92,13268963
2021-08-19 11:30:00,438.94,441.14,438.91,440.225,8591901
2021-08-19 12:30:00,440.221,440.95,439.4376,439.44,7091591
2021-08-19 13:30:00,439.445,440.07,438.09,438.14,10038202
2021-08-19 14:30:00,438.14,440.96,437.46,440.8901,13448209
2021-08-19 15:30:00,440.895,441.0599,439.25,439.84,11589078
2021-08-20 09:30:00,440.23,442.95,439.71,442.55,14886813
2021-08-20 10:30:00,442.5516,443.01,442.01,442.19,13278197
2021-08-20 11:30:00,442.18,443.26,441.961,443.24,7546610
2021-08-20 12:30:00,443.23,443.55,443.17,443.215,3981005
2021-08-20 13:30:00,443.22,443.33,442.52,442.65,5610515
2021-08-20 14:30:00,442.66,443.39,442.46,443.365,5698736
2021-08-20 15:30:00,443.365,443.71,443.19,443.33,12228272
2021-08-23 09:30:00,445.16,447.2,445.14,446.87,11683057
2021-08-23 10:30:00,446.87,447.74,446.71,447.48,7666272
2021-08-23 11:30:00,447.485,447.94,443.4355,447.84,5672750
2021-08-23 12:30:00,447.85,448.23,447.58,447.695,5818330
2021-08-23 13:30:00,447.71,447.99,447.43,447.75,5155789
2021-08-23 14:30:00,447.75,448.11,447.63,447.835,4378979
2021-08-23 15:30:00,447.84,448.04,447.13,447.25,9270032
2021-08-24 09:30:00,447.97,448.375,447.42,448.3573,8910739
2021-08-24 10:30:00,448.355,448.46,447.9748,447.98,4113721
2021-08-24 11:30:00,447.98,448.08,447.65,447.69,4028868
2021-08-24 12:30:00,447.69,448.09,447.59,447.99,2865632
2021-08-24 13:30:00,447.995,448.4,447.995,448.29,2764761
2021-08-24 14:30:00,448.3,448.54,448.263,448.44,4278691
2021-08-24 15:30:00,448.43,448.455,447.69,447.95,6388276
2021-08-25 09:30:00,448.17,448.5,447.77,448.24,6216000
2021-08-25 10:30:00,448.25,448.845,448.07,448.845,3601895
2021-08-25 11:30:00,448.845,449.33,448.72,449.3,3040038
2021-08-25 12:30:00,449.29,449.37,449.0401,449.06,2632136
2021-08-25 13:30:00,449.0696,449.295,449.0,449.18,3815602
2021-08-25 14:30:00,449.17,449.2,448.78,448.97,5524007
2021-08-25 15:30:00,448.98,449.457,448.84,448.88,10490577
2021-08-26 09:30:00,448.61,448.86,446.61,447.56,10642915
2021-08-26 10:30:00,447.55,447.91,446.18,447.49,13247180
2021-08-26 11:30:00,447.5,448.09,447.081,447.945,4413150
2021-08-26 12:30:00,447.95,448.07,447.16,447.4,3749222
2021-08-26 13:30:00,447.4,447.79,446.81,447.06,5070270
2021-08-26 14:30:00,447.06,447.24,446.16,446.58,7428140
2021-08-26 15:30:00,446.58,446.97,446.24,446.27,9081796
2021-08-27 09:30:00,447.12,449.855,447.06,449.3,15236472
2021-08-27 10:30:00,449.31,449.86,448.88,449.25,6795933
2021-08-27 11:30:00,449.25,450.02,449.25,449.9499,4632405
2021-08-27 12:30:00,449.95,450.43,449.9,450.33,5491609
2021-08-27 13:30:00,450.33,450.46,449.99,450.2,4495464
2021-08-27 14:30:00,450.18,450.56,450.11,450.33,5325430
2021-08-27 15:30:00,450.33,450.65,450.02,450.18,13090384
2021-08-30 09:30:00,450.97,452.18,450.71,452.165,9085610
2021-08-30 10:30:00,452.17,453.07,452.08,452.63,6586677
2021-08-30 11:30:00,452.63,453.0,452.36,452.46,4877403
2021-08-30 12:30:00,452.47,452.8,452.39,452.705,2695022
2021-08-30 13:30:00,452.71,453.07,452.62,452.86,5439244
2021-08-30 14:30:00,452.86,452.99,452.625,452.72,4775737
2021-08-30 15:30:00,452.72,452.75,452.09,452.22,8671738
2021-08-31 09:30:00,452.13,452.26,450.92,451.63,8543062
2021-08-31 10:30:00,451.63,452.4818,451.4626,452.17,4831847
2021-08-31 11:30:00,452.16,452.49,452.1,452.44,2805915
2021-08-31 12:30:00,452.44,452.46,451.405,451.59,2833085
2021-08-31 13:30:00,451.59,451.905,451.42,451.61,4013142
2021-08-31 14:30:00,451.61,451.915,451.2036,451.275,6780912
2021-08-31 15:30:00,451.2701,452.2255,451.17,451.61,18871518
2021-09-01 09:30:00,452.56,452.69,451.82,452.25,10258528
2021-09-01 10:30:00,452.24,452.67,452.1101,452.31,6556844
2021-09-01 11:30:00,452.31,452.74,452.25,452.65,4591747
2021-09-01 12:30:00,452.65,453.05,452.595,452.98,3755346
2021-09-01 13:30:00,452.975,453.11,452.65,452.71,3579854
2021-09-01 14:30:00,452.71,452.71,451.9,452.15,6180859
2021-09-01 15:30:00,452.15,452.2,451.545,451.82,8115680
2021-09-02 09:30:00,453.32,454.05,453.05,453.54,7952705
2021-09-02 10:30:00,453.54,453.75,453.27,453.65,4859659
2021-09-02 11:30:00,453.6594,453.77,453.13,453.22,3070349
2021-09-02 12:30:00,453.2205,453.44,452.72,452.74,3135241
2021-09-02 13:30:00,452.73,452.89,451.91,452.11,5382934
2021-09-02 14:30:00,452.12,452.865,451.985,452.32,4513993
2021-09-02 15:30:00,452.33,453.22,452.12,453.2,8450061
2021-09-03 09:30:00,451.98,452.9979,451.55,452.595,9548233
2021-09-03 10:30:00,452.6,453.02,452.13,452.85,4897241
2021-09-03 11:30:00,452.84,453.05,452.485,452.82,3468976
2021-09-03 12:30:00,452.83,453.3872,452.5,453.19,3287893
2021-09-03 13:30:00,453.1896,453.47,453.1,453.33,3432506
2021-09-03 14:30:00,453.325,453.63,453.21,453.28,4048665
2021-09-03 15:30:00,453.28,453.5112,452.85,453.06,9205820
2021-09-07 09:30:00,452.71,452.81,450.7423,451.1212,12337136
2021-09-07 10:30:00,451.13,451.76,450.805,451.09,6939039
2021-09-07 11:30:00,451.09,451.87,451.03,451.795,4374426
2021-09-07 12:30:00,451.8,452.39,451.7,452.18,4348929
2021-09-07 13:30:00,452.18,452.43,451.87,451.91,4026905
2021-09-07 14:30:00,451.9,452.28,451.74,451.83,4650243
2021-09-07 15:30:00,451.82,451.9254,451.4,451.52,9441370
2021-09-08 09:30:00,450.89,451.67,450.35,450.8,11029067
2021-09-08 10:30:00,450.81,450.832,448.86,450.03,12192375
2021-09-08 11:30:00,450.02,450.86,449.15,450.73,6845200
2021-09-08 12:30:00,450.73,450.7656,450.06,450.56,4761142
2021-09-08 13:30:00,450.55,451.05,450.2925,450.72,4412698
2021-09-08 14:30:00,450.71,451.13,450.48,450.72,4022736
2021-09-08 15:30:00,450.72,450.98,450.39,450.95,8416744
2021-09-09 09:30:00,450.7,452.5599,450.48,452.22,8530858
2021-09-09 10:30:00,452.23,452.57,450.815,450.84,5795570
2021-09-09 11:30:00,450.85,451.26,450.47,450.73,5098231
2021-09-09 12:30:00,450.73,451.095,449.33,449.79,6186921
2021-09-09 13:30:00,449.79,449.79,448.72,449.38,9017137
2021-09-09 14:30:00,449.38,449.99,448.94,449.5,6875812
2021-09-09 15:30:00,449.51,450.14,448.74,448.96,10176609
2021-09-10 09:30:00,451.04,451.49,448.68,449.0,13666331
2021-09-10 10:30:00,448.98,448.98,447.41,447.5028,12823979
2021-09-10 11:30:00,447.51,448.87,447.34,448.82,7769249
2021-09-10 12:30:00,448.83,449.38,448.74,448.77,5210093
2021-09-10 13:30:00,448.78,449.15,448.08,448.1,4002533
2021-09-10 14:30:00,448.1,448.21,446.7901,446.86,9153132
2021-09-10 15:30:00,446.86,447.01,445.31,445.5002,22927852
2021-09-13 09:30:00,448.64,448.92,445.47,446.03,16717586
2021-09-13 10:30:00,446.01,447.09,444.87,445.83,11036199
2021-09-13 11:30:00,445.825,446.285,445.11,445.84,7157498
2021-09-13 12:30:00,445.85,446.36,445.16,445.3,6100152
2021-09-13 13:30:00,445.3,445.39,444.2701,444.46,6292901
2021-09-13 14:30:00,444.485,446.06,444.11,446.02,11512653
2021-09-13 15:30:00,446.02,446.58,445.41,446.5599,16316059
2021-09-14 09:30:00,448.12,448.34,445.13,445.845,13420563
2021-09-14 10:30:00,445.835,445.91,444.6,445.7,8667995
2021-09-14 11:30:00,445.7,446.29,445.49,445.88,4794350
